Var1,Var2,Var3,Var4,Var5,Var6
0,18,O,E,0,0.62582
0,17,H,H,1,1.6445
0,17,K,K,1,2.5097
0,18,M,A,0,1.7959
0,18,K,E,0,0.57112
0,22,I,E,0,1.4982
0,19,A,T,0,0.76452
11,16,R,R,1,2.6515
0,18,W,T,0,0.77862
0,18,S,S,1,2.0969
10,15,W,E,0,1.6412
4,17,I,I,1,1.3223
0,18,G,R,0,2.2764
0,18,X,E,0,0.65856
10,15,M,M,1,1.9943
0,17,I,I,1,1.3602
2,7,G,E,0,1.4942
0,18,H,H,1,1.8821
2,7,E,E,1,2.3208
0,19,U,U,1,3.4659
0,18,A,A,1,1.4093
0,18,O,O,1,2.8952
4,17,R,R,1,1.828
0,18,O,O,1,3.2118
10,18,N,N,1,1.9991
0,18,G,G,1,2.0953
0,22,D,T,0,0.65659
0,17,I,E,0,0.80501
12,17,O,O,1,3.1085
0,18,D,E,0,0.6244
0,18,K,K,1,2.3786
0,17,O,O,1,2.3034
10,18,A,A,1,2.0228
0,18,D,D,1,2.3448
0,18,I,I,1,1.1347
0,18,R,R,1,2.4001
12,17,E,E,1,2.4004
0,18,W,I,0,0.71156
0,18,I,E,0,0.6611
0,18,A,A,1,1.8198
2,7,S,Not A Valid Character,0,6.6898
0,18,E,E,1,3.1134
2,7,T,T,1,1.5672
0,18,A,A,1,1.5817
0,22,T,T,1,1.786
0,18,C,E,0,0.49313
0,18,K,X,0,2.5369
0,18,S,S,1,1.4478
2,21,T,T,1,1.8669
2,7,M,M,1,1.8751
0,18,T,T,1,1.4899
0,18,T,T,1,1.677
0,18,W,U,0,1.9235
12,18,U,U,1,2.2037
0,18,F,F,1,1.9552
0,17,U,U,1,1.9199
0,18,N,N,1,1.737
0,18,I,I,1,1.3949
2,7,I,I,1,1.1271
0,17,U,U,1,1.9172
0,19,N,N,1,2.2579
0,18,U,U,1,1.9437
0,18,R,R,1,2.1225
2,7,E,E,1,2.7839
0,19,M,I,0,1.7264
0,18,F,F,1,2.1144
12,18,G,G,1,2.0935
0,20,K,T,0,0.60654
11,16,W,T,0,0.63852
10,15,T,T,1,2.0582
0,17,M,M,1,1.7802
0,18,W,I,0,0.88677
0,18,N,N,1,1.8762
2,7,S,S,1,1.6735
0,18,W,E,0,0.60928
0,18,A,E,0,0.66679
11,17,A,A,1,1.6192
0,19,R,K,0,2.5615
0,18,E,E,1,2.2883
0,17,P,E,0,0.68676
0,18,M,M,1,2.4205
0,18,I,I,1,1.3597
2,21,O,K,0,2.0136
12,18,A,A,1,1.9297
0,17,O,W,0,2.4641
0,18,F,H,0,2.3432
0,18,T,T,1,1.6
0,17,K,K,1,2.318
0,17,D,D,1,2.2112
0,20,R,R,1,2.2322
0,19,F,Not A Valid Character,0,3.5208
0,22,K,E,0,1.1903
0,18,H,A,0,1.4678
4,17,T,T,1,1.4953
2,7,R,R,1,1.9524
0,22,F,F,1,2.7106
0,18,M,M,1,2.03
12,18,O,N,0,1.5115
12,18,I,I,1,1.8305
4,17,M,T,0,1.5468
2,7,N,Not A Valid Character,0,4.9367
0,18,O,O,1,2.2682
12,18,F,F,1,1.9
0,17,T,T,1,1.6803
0,22,V,E,0,1.2063
0,18,R,R,1,2.8615
0,18,Y,T,0,1.7106
0,18,U,U,1,1.7973
0,18,Q,E,0,0.521
0,20,B,T,0,2.1287
0,18,N,N,1,1.7834
0,20,E,E,1,2.1911
0,18,S,S,1,2.4602
0,20,N,N,1,1.7352
0,17,T,T,1,1.5225
0,18,N,T,0,1.9236
0,18,D,D,1,2.16
0,18,S,S,1,1.8034
12,18,B,5,0,2.1168
0,18,T,T,1,1.3526
12,18,M,M,1,2.4631
4,17,H,H,1,1.5609
0,18,U,U,1,2.1745
0,19,I,I,1,1.8932
0,18,G,G,1,2.0557
11,17,D,E,0,2.5568
0,18,L,E,0,0.29863
0,18,S,S,1,1.949
0,18,A,U,0,2.1046
0,17,H,E,0,0.70696
11,17,J,H,0,2.3366
0,18,H,H,1,1.8866
0,19,E,E,1,3.7935
0,18,M,T,0,2.736
0,17,H,H,1,1.6549
12,18,U,U,1,1.7295
2,7,T,T,1,1.7455
0,18,N,N,1,1.5623
12,18,A,A,1,1.9297
2,7,H,H,1,1.8004
11,17,E,E,1,2.2764
0,17,R,R,1,1.9357
0,18,T,T,1,2.2069
0,18,A,A,1,1.4822
12,18,E,T,0,3.5252
0,22,W,D,0,2.3165
2,7,M,M,1,2.2828
0,51,M,A,0,4.5984
0,17,M,A,0,1.7253
0,18,J,E,0,0.71531
0,18,W,I,0,0.71156
2,7,F,F,1,2.2259
0,17,E,E,1,2.7937
0,20,N,N,1,1.898
12,18,A,A,1,2.5207
0,18,F,F,1,2.2867
0,18,A,A,1,1.9725
0,18,W,E,0,0.60928
4,17,E,E,1,1.8675
0,18,G,G,1,2.1476
0,18,A,T,0,0.6087
11,17,M,M,1,4.8026
0,18,K,K,1,2.5235
0,17,N,N,1,1.9119
2,7,M,M,1,1.7807
0,18,K,E,0,0.44653
0,18,N,N,1,1.8399
0,18,Q,T,0,0.58553
2,7,M,M,1,1.6693
0,20,O,W,0,2.3828
12,18,U,U,1,3.102
0,19,M,M,1,2.9447
0,17,D,D,1,1.9907
0,18,S,S,1,1.5612
0,17,L,T,0,0.53193
0,17,T,T,1,1.9033
2,7,A,A,1,2.0558
0,18,H,H,1,1.9716
12,18,I,M,0,2.0875
11,17,S,S,1,1.7942
10,15,E,E,1,2.8969
0,20,D,D,1,2.0294
0,18,W,I,0,0.88298
0,18,I,N,0,1.536
0,18,N,N,1,1.8967
0,18,E,E,1,2.2368
11,17,I,I,1,2.12
2,7,O,Not A Valid Character,0,2.8383
2,7,T,E,0,0.53217
0,22,R,E,0,1.5155
0,17,E,T,0,1.8299
11,16,D,T,0,0.90829
2,7,E,E,1,2.7839
0,18,D,D,1,2.0633
2,21,M,A,0,1.9079
11,16,O,K,0,2.5553
12,17,N,N,1,4.6404
12,18,R,E,0,1.1472
11,17,H,H,1,1.9651
2,7,G,E,0,1.4942
0,18,A,T,0,0.58254
0,20,M,M,1,1.9489
0,18,B,B,1,2.5297
0,17,K,E,0,0.72909
0,20,T,T,1,1.6454
0,18,B,E,0,0.57363
11,16,T,T,1,1.9656
0,18,Z,E,0,0.45229
0,18,J,E,0,0.71531
0,22,E,E,1,3.13
0,18,U,U,1,2.9142
0,17,I,E,0,0.80501
0,22,I,I,1,1.688
11,17,A,A,1,2.3966
0,22,H,I,0,2.0737
0,18,G,G,1,2.8973
11,17,S,S,1,2.224
0,17,D,D,1,1.9414
0,18,M,M,1,1.8177
0,18,T,T,1,2.2478
11,16,M,M,1,2.4489
0,17,R,R,1,1.9357
0,17,M,M,1,2.1416
0,17,R,R,1,1.8502
10,15,T,T,1,2.0582
0,18,E,E,1,3.7006
0,18,E,E,1,2.3073
0,17,C,E,0,0.66393
0,18,U,U,1,2.2906
12,18,D,V,0,1.7019
12,17,E,E,1,2.638
2,7,S,Not A Valid Character,0,6.6898
2,7,F,F,1,2.1944
0,18,F,F,1,2.427
0,18,S,E,0,0.49275
12,18,G,O,0,3.0236
0,18,G,G,1,2.4853
0,18,S,S,1,1.4478
0,22,A,T,0,1.5472
0,18,S,S,1,1.5664
2,7,W,W,1,2.6121
0,18,E,E,1,4.9086
10,15,D,D,1,2.8605
11,17,U,U,1,2.6795
0,18,F,F,1,2.1688
2,21,G,I,0,2.4277
0,18,W,W,1,2.2872
0,18,W,W,1,2.1773
2,7,A,A,1,1.7379
12,18,D,D,1,2.4263
12,18,R,E,0,1.1472
12,18,F,F,1,2.3812
2,7,U,Not A Valid Character,0,7.0808
0,18,M,T,0,1.4527
0,18,O,O,1,2.741
0,18,W,W,1,2.4911
0,17,O,O,1,2.6823
11,17,S,E,0,0.399
0,51,S,S,1,3.8421
0,17,S,S,1,1.5791
0,17,M,M,1,2.0847
12,17,A,T,0,0.97353
2,7,S,S,1,1.3759
0,18,W,W,1,2.2493
0,18,H,H,1,1.8402
0,18,A,A,1,2.0576
12,17,F,F,1,2.5982
0,18,U,U,1,1.7185
0,18,G,G,1,2.3745
0,51,U,M,0,1.4889
0,19,S,S,1,1.8313
0,18,T,T,1,1.7291
0,18,D,D,1,1.9444
0,20,A,A,1,1.8942
0,17,S,B,0,2.0237
0,18,U,E,0,0.50463
0,20,M,M,1,2.257
2,21,M,A,0,1.9079
0,17,D,D,1,2.0309
0,18,A,T,0,0.61085
0,18,R,R,1,1.9122
11,17,F,Not A Valid Character,0,2.7358
0,18,P,E,0,0.57793
0,18,G,G,1,2.0161
11,17,B,B,1,2.0109
0,18,M,M,1,4.1051
12,18,N,N,1,2.0555
2,7,D,D,1,2.0135
2,21,G,I,0,2.4277
12,18,O,N,0,1.5115
0,18,A,S,0,9.8487
0,20,H,E,0,0.4546
11,17,B,D,0,2.1358
10,15,U,U,1,2.2486
0,17,A,A,1,1.5033
2,7,K,E,0,1.0902
12,17,M,T,0,3.5464
2,7,A,Not A Valid Character,0,2.939
12,18,I,I,1,1.8305
2,7,R,T,0,1.8671
0,18,N,N,1,1.7164
2,7,N,N,1,1.4686
0,18,N,T,0,1.4968
2,7,U,A,0,1.9292
0,18,W,W,1,2.4356
0,18,E,E,1,2.5145
11,16,K,E,0,0.53156
0,20,S,S,1,1.827
10,15,H,H,1,2.36
0,19,F,T,0,1.0229
0,18,E,E,1,3.7006
12,18,E,E,1,2.4587
12,18,S,S,1,1.9866
11,16,U,U,1,2.6352
0,18,G,R,0,2.2111
2,7,E,E,1,2.5327
0,18,Q,T,0,0.58553
0,18,M,M,1,2.4205
0,22,B,I,0,0.76821
0,22,T,T,1,2.0651
0,18,I,I,1,1.6618
11,17,T,T,1,2.58
2,21,N,A,0,2.0449
0,17,U,U,1,2.0309
0,18,A,A,1,1.6254
0,18,T,T,1,1.6988
0,18,U,U,1,2.2769
0,18,G,M,0,2.0114
12,18,W,I,0,0.74953
0,18,K,K,1,2.0912
0,18,U,U,1,2.9142
2,7,M,M,1,1.8751
2,7,W,W,1,3.0564
0,18,N,T,0,1.9236
0,17,M,M,1,2.1002
0,18,S,S,1,2.0872
0,18,B,Not A Valid Character,0,0.37848
11,17,A,A,1,2.0495
11,17,O,O,1,3.0977
2,7,I,I,1,1.1995
12,18,F,3,0,2.6378
0,18,R,N,0,1.9313
0,18,E,E,1,2.4817
12,17,F,F,1,2.5982
2,7,K,E,0,0.47819
0,18,R,R,1,1.8477
0,18,M,M,1,2.2213
0,18,N,N,1,1.5344
0,22,T,T,1,2.0651
12,18,W,W,1,2.254
0,17,B,B,1,1.9147
0,18,O,S,0,1.748
0,18,O,O,1,3.0249
0,17,F,F,1,2.3323
0,18,G,G,1,2.2639
0,18,H,H,1,1.7595
11,17,I,I,1,1.5572
0,17,A,A,1,1.8049
0,18,U,U,1,1.8531
0,17,G,G,1,2.1086
0,18,T,T,1,1.2645
0,18,U,U,1,2.3396
12,18,U,T,0,1.088
12,17,W,W,1,2.402
11,17,N,T,0,2.1539
0,19,O,K,0,2.476
2,7,T,T,1,1.7455
0,17,S,S,1,1.5091
2,7,G,M,0,2.5574
0,18,R,R,1,2.6953
2,7,E,E,1,2.4169
0,18,D,N,0,2.0895
2,7,F,F,1,2.7219
0,18,W,W,1,2.2782
0,18,K,E,0,0.78001
0,18,R,R,1,2.1225
0,18,D,D,1,1.9109
0,18,T,T,1,1.2645
2,7,R,R,1,1.9524
0,17,O,W,0,2.4641
0,18,I,I,1,2.0555
11,16,U,U,1,2.6511
11,16,N,N,1,2.0919
0,19,W,I,0,1.3312
0,17,A,A,1,1.8615
12,18,U,U,1,3.102
0,17,Z,E,0,0.66751
0,22,R,E,0,1.5155
0,18,N,A,0,1.3672
11,17,O,N,0,0.97919
0,18,S,S,1,1.5664
0,19,I,I,1,1.8754
0,18,G,G,1,2.0953
10,15,S,S,1,2.2361
0,18,K,K,1,2.0821
0,18,D,E,0,1.1817
0,17,Q,E,0,0.69399
0,18,A,A,1,2.0576
0,20,M,M,1,2.257
0,18,M,M,1,2.0026
0,19,D,D,1,3.1036
0,17,V,E,0,0.7148
12,17,S,S,1,2.8186
11,17,G,U,0,2.0686
0,19,O,K,0,2.476
0,18,A,A,1,1.89
0,18,F,E,0,0.65879
0,18,T,T,1,2.2223
2,21,U,U,1,2.0721
0,18,A,A,1,2.7571
2,7,F,F,1,2.9423
0,22,O,S,0,2.1335
0,18,F,F,1,2.324
0,18,A,S,0,9.8487
0,20,I,I,1,1.7435
0,18,F,F,1,2.6756
0,18,O,O,1,2.1627
0,18,J,E,0,1.8277
12,17,T,E,0,2.0014
0,18,A,A,1,1.8254
0,18,G,G,1,2.0557
0,18,L,E,0,0.29863
0,18,A,A,1,1.9725
0,18,R,R,1,1.9909
0,18,M,M,1,2.1349
11,17,O,N,0,0.97919
0,17,U,U,1,2.1228
2,7,N,N,1,2.1468
0,18,A,A,1,1.4822
0,51,I,E,0,0.60797
11,17,D,D,1,2.0966
2,7,A,A,1,1.5934
0,20,K,T,0,0.60654
0,20,F,F,1,2.4477
12,18,G,G,1,2.0935
0,18,R,E,0,2.501
0,19,I,I,1,1.8932
11,16,U,U,1,2.6352
0,17,D,E,0,0.6727
2,7,S,S,1,1.248
10,15,F,F,1,2.6331
11,17,U,U,1,2.9394
12,17,U,U,1,2.4239
2,7,E,E,1,2.6564
11,16,A,A,1,2.5784
0,17,S,E,0,0.69854
12,18,E,E,1,2.4587
12,18,A,A,1,2.5207
2,7,N,N,1,1.8517
0,18,N,N,1,1.623
0,18,S,S,1,2.1686
2,7,A,A,1,1.7202
0,18,S,S,1,1.8193
0,18,T,T,1,1.5496
0,18,A,T,0,0.83337
0,18,D,D,1,1.885
0,18,U,T,0,0.67236
0,20,I,I,1,1.7435
2,7,A,A,1,1.8084
0,18,S,S,1,2.1686
0,22,N,T,0,0.85892
2,7,E,E,1,2.4169
10,15,O,M,0,1.3087
0,20,R,R,1,2.4007
0,17,O,O,1,2.403
0,17,M,M,1,2.1416
2,7,O,E,0,1.9302
11,16,F,I,0,1.9634
0,22,E,E,1,3.1336
0,18,B,B,1,2.3076
4,17,S,S,1,1.8208
0,18,E,E,1,2.5789
0,18,E,E,1,2.712
10,15,O,S,0,1.7392
0,17,O,O,1,2.403
12,17,S,S,1,2.8186
0,18,D,D,1,2.1192
10,15,M,M,1,2.8861
0,18,Q,E,0,0.4606
0,18,T,T,1,1.6165
0,18,G,G,1,2.2642
0,17,B,B,1,1.9147
0,18,N,N,1,2.2978
0,22,U,A,0,1.0131
12,17,D,D,1,2.1927
12,18,I,I,1,1.3794
0,18,N,N,1,1.6484
10,15,U,U,1,3.8735
2,21,I,I,1,1.63
11,16,T,T,1,4.7953
0,18,D,D,1,1.816
0,22,I,E,0,1.4982
2,7,S,S,1,1.4996
12,18,W,W,1,2.134
2,7,O,O,1,2.5854
0,18,S,S,1,1.9911
0,18,E,E,1,2.3025
2,21,A,A,1,1.8204
10,18,S,S,1,1.8238
0,18,E,E,1,2.3853
10,15,A,A,1,2.6325
0,17,N,N,1,1.6686
2,7,E,T,0,2.384
11,16,A,A,1,2.5227
11,17,T,T,1,1.4137
0,18,I,I,1,2.1356
0,18,N,N,1,2.5859
0,18,S,S,1,1.8075
2,7,T,E,0,0.53217
2,7,R,R,1,1.8736
0,18,D,E,0,0.60763
2,7,F,F,1,2.9423
2,7,G,G,1,2.556
0,18,A,A,1,1.8198
0,18,M,T,0,1.4244
0,18,E,T,0,1.8943
0,17,S,B,0,2.0237
0,18,F,E,0,0.65879
2,7,F,F,1,2.1944
11,17,T,T,1,2.58
0,17,U,U,1,2.3185
0,18,W,W,1,3.3476
0,17,W,W,1,1.9561
0,19,K,A,0,1.987
2,7,I,I,1,6.0551
2,7,M,M,1,2.1674
0,18,I,I,1,1.3124
12,18,K,U,0,2.1546
12,18,H,H,1,1.7621
0,18,R,E,0,0.65802
2,7,R,R,1,2.4064
2,7,N,N,1,1.4687
10,18,W,W,1,2.9005
0,18,U,U,1,1.8531
0,18,F,I,0,1.6059
0,18,O,O,1,2.1372
0,18,Z,E,0,0.57397
2,7,T,T,1,2.0071
11,16,R,S,0,2.3032
11,16,T,T,1,1.9656
0,18,Y,E,0,0.47372
0,17,K,K,1,2.5707
12,18,H,H,1,1.9411
0,18,U,U,1,1.7627
0,18,A,A,1,1.5426
0,18,O,O,1,2.7131
0,18,O,O,1,2.9919
0,18,T,T,1,1.4899
4,17,F,F,1,1.9713
0,18,O,O,1,2.1372
0,17,K,K,1,2.318
0,18,N,T,0,1.4968
0,18,O,O,1,2.2879
0,18,E,E,1,2.1873
0,18,R,R,1,2.2141
0,22,K,E,0,1.1903
0,18,M,M,1,2.6989
0,18,R,R,1,2.1653
0,18,I,I,1,1.266
2,7,A,A,1,2.1944
2,7,G,M,0,2.5574
2,21,A,A,1,1.8204
2,7,I,I,1,1.1995
11,16,A,A,1,2.5227
0,18,I,I,1,1.4976
0,18,R,R,1,1.821
0,22,F,I,0,1.0182
12,18,S,S,1,1.5419
10,15,G,M,0,1.2009
2,7,M,Not A Valid Character,0,2.1786
0,18,M,M,1,1.6359
11,17,W,I,0,0.87124
0,18,I,I,1,1.476
12,18,N,A,0,1.6351
0,19,A,A,1,2.7352
0,20,E,E,1,2.4766
0,18,R,R,1,1.9145
11,17,B,D,0,2.1358
0,18,H,H,1,1.9971
0,17,I,I,1,1.4529
0,17,A,A,1,1.8231
0,17,I,I,1,1.2895
0,18,G,E,0,0.66943
0,18,D,D,1,1.8873
0,18,N,N,1,1.5763
2,7,F,F,1,2.26
0,18,S,S,1,1.8218
0,18,O,S,0,1.748
0,18,O,E,0,0.62811
0,18,T,T,1,2.2069
0,18,I,I,1,1.4298
0,17,I,I,1,1.3602
0,17,F,F,1,2.3729
0,18,U,U,1,1.9437
0,18,N,M,0,2.3221
0,22,N,T,0,0.85892
0,18,S,S,1,1.7141
2,7,H,H,1,1.8484
0,17,M,E,0,0.76328
12,18,W,R,0,1.8769
0,18,S,E,0,0.57158
11,17,S,S,1,2.224
0,18,K,R,0,2.075
0,17,S,S,1,1.6454
12,18,E,Not A Valid Character,0,2.1164
0,18,F,F,1,2.1264
0,18,E,E,1,2.2497
0,18,S,S,1,2.034
0,19,E,E,1,2.4339
10,15,O,S,0,1.7392
2,7,E,E,1,3.624
2,7,U,A,0,1.9292
0,18,F,F,1,2.2018
0,17,F,F,1,2.5786
12,18,T,T,1,1.6856
0,18,E,E,1,2.6673
12,18,U,T,0,1.088
2,7,N,N,1,1.4686
0,19,N,N,1,2.2579
12,18,D,D,1,1.7783
2,7,A,A,1,2.0388
0,17,M,M,1,2.0847
11,17,E,E,1,2.2764
0,18,K,E,0,0.78001
11,17,M,M,1,2.2721
0,18,E,E,1,3.3268
0,18,K,K,1,2.2601
12,17,A,A,1,1.9875
11,17,R,R,1,2.1959
0,18,G,G,1,2.8973
0,18,T,T,1,1.8109
0,17,K,K,1,2.1788
12,18,M,M,1,2.0457
0,18,K,K,1,2.1164
0,18,G,G,1,2.2412
0,17,O,W,0,2.4257
0,18,N,I,0,1.5404
0,18,G,G,1,2.1476
0,17,O,E,0,0.69472
0,20,I,I,1,1.3727
0,18,I,I,1,1.6453
4,17,K,K,1,2.08
0,18,D,D,1,1.9118
0,18,W,T,0,0.77862
2,7,I,I,1,1.4233
0,22,E,E,1,3.1336
0,18,V,E,0,1.3971
0,18,U,U,1,2.842
0,18,D,E,0,1.1817
0,18,O,O,1,2.4546
2,7,N,N,1,1.4316
0,18,H,H,1,1.8821
0,17,W,E,0,0.55311
0,18,M,M,1,2.1349
11,17,F,Not A Valid Character,0,2.7358
0,17,D,D,1,1.9907
0,22,G,E,0,0.53026
10,15,G,M,0,1.2009
0,19,T,T,1,2.0226
2,7,O,O,1,2.5854
0,18,D,D,1,1.9482
0,19,I,I,1,1.8754
11,17,S,E,0,0.399
0,18,E,E,1,2.1831
12,17,E,E,1,2.638
0,18,T,T,1,1.6
0,18,S,S,1,1.5893
0,17,W,E,0,0.76059
0,18,U,U,1,3.1889
12,17,S,S,1,1.9394
11,16,T,T,1,4.7953
0,17,W,W,1,2.1035
0,18,S,S,1,1.5612
0,18,T,T,1,1.2971
12,18,M,M,1,1.6903
0,18,B,E,0,0.57363
2,7,U,U,1,2.3636
0,18,M,E,0,0.66663
0,17,S,S,1,1.4687
0,18,W,W,1,2.5428
0,18,O,O,1,2.6359
2,7,T,T,1,1.6047
0,18,F,E,0,0.63846
0,22,X,E,0,0.56195
0,18,I,I,1,1.4976
11,16,O,S,0,2.0925
4,17,R,R,1,1.828
0,18,S,S,1,1.4841
0,17,A,A,1,1.8049
0,18,E,E,1,2.2497
10,18,I,I,1,1.7704
0,20,G,G,1,2.544
0,18,H,H,1,1.6953
0,18,T,T,1,1.4441
0,22,Z,T,0,2.9495
0,51,E,E,1,5.298
0,51,I,E,0,0.60797
12,17,I,T,0,2.5679
0,22,V,E,0,1.2063
10,18,O,O,1,2.7126
0,19,M,I,0,1.7264
0,18,W,E,0,2.7767
12,18,D,D,1,2.4263
0,18,F,F,1,2.3486
0,18,H,H,1,1.9971
0,19,H,H,1,2.0136
0,18,I,I,1,1.456
0,18,H,H,1,1.9716
2,7,N,N,1,1.4687
2,7,K,K,1,2.818
0,51,R,R,1,3.6498
0,17,O,E,0,0.69472
0,17,W,W,1,2.1035
0,18,W,E,0,0.44687
12,18,I,M,0,2.0875
0,18,S,S,1,1.8034
11,17,M,M,1,2.0329
11,17,F,E,0,0.75383
0,17,R,R,1,1.8506
11,16,I,I,1,2.1896
0,18,J,E,0,0.62186
0,18,G,G,1,2.1875
0,18,D,D,1,2.3774
0,20,R,R,1,2.4007
11,17,M,M,1,2.3296
0,17,U,U,1,2.1228
10,18,M,M,1,2.3248
0,18,H,H,1,1.7595
0,17,I,I,1,1.7294
0,51,A,E,0,2.6
0,18,F,F,1,2.6773
0,22,B,I,0,0.76821
0,20,D,D,1,2.0294
0,18,U,T,0,1.7924
2,7,S,S,1,1.3759
0,19,D,E,0,0.73387
0,18,U,U,1,1.7185
0,18,M,N,0,1.581
0,18,A,A,1,2.7329
0,18,I,I,1,1.4718
0,18,F,F,1,4.2363
0,22,O,S,0,2.1335
0,51,T,I,0,5.5713
11,16,N,N,1,1.9614
0,18,N,N,1,1.7834
0,22,A,A,1,2.0249
0,18,O,O,1,2.1627
0,18,I,I,1,1.3597
11,17,I,I,1,4.9858
0,18,U,T,0,0.88779
2,21,W,S,0,2.5519
12,18,A,A,1,1.5854
0,19,A,A,1,2.7352
2,7,I,M,0,2.3137
11,17,A,A,1,2.9528
11,16,I,I,1,2.4079
0,18,N,N,1,1.7164
0,18,S,S,1,2.4602
0,18,D,D,1,2.1302
0,18,N,N,1,2.5859
12,18,W,W,1,2.254
0,18,E,E,1,2.3025
0,17,B,E,0,0.73345
0,18,E,E,1,2.7266
10,15,N,N,1,1.9131
0,18,G,A,0,1.7716
10,18,F,F,1,2.539
0,18,I,I,1,1.6993
0,18,N,N,1,2.1769
2,7,K,E,0,0.47819
0,18,T,T,1,1.9792
0,18,W,I,0,0.88298
11,17,N,T,0,2.1539
2,7,K,K,1,2.818
0,18,M,M,1,2.2879
0,18,B,B,1,2.5297
0,18,U,T,0,1.7924
2,7,D,D,1,2.3408
2,7,F,F,1,2.7219
0,18,F,F,1,2.1483
11,17,W,W,1,2.2579
0,17,K,K,1,2.5097
2,7,B,B,1,2.2317
12,18,G,Not A Valid Character,0,2.1401
12,18,O,T,0,0.55693
11,16,I,I,1,2.4079
10,15,R,E,0,2.109
0,18,S,S,1,1.2775
0,18,P,E,0,0.57793
0,18,W,W,1,2.5428
4,17,O,O,1,2.1199
0,18,I,I,1,1.6993
0,18,A,A,1,1.9842
11,17,M,M,1,4.8026
0,17,D,T,0,1.5942
0,18,N,E,0,0.68563
11,17,N,N,1,2.0996
0,18,R,E,0,0.6567
11,16,R,S,0,2.3032
0,18,O,O,1,2.6359
2,21,S,S,1,1.98
0,17,G,G,1,2.133
0,18,S,E,0,0.69313
4,17,O,O,1,2.1199
0,22,S,D,0,1.8412
0,18,B,D,0,2.8357
2,7,O,O,1,2.243
0,18,E,E,1,2.1607
0,18,G,G,1,3.3136
4,17,S,S,1,1.8208
0,17,N,N,1,1.652
0,18,I,I,1,2.3261
12,18,O,O,1,2.4674
0,18,T,T,1,1.4884
0,18,H,E,0,0.65132
0,20,F,F,1,2.5138
12,17,G,G,1,2.6501
2,7,T,T,1,1.6379
0,18,R,R,1,1.9063
0,18,O,O,1,2.3232
12,18,F,I,0,0.95718
2,21,R,S,0,1.8013
0,18,S,S,1,2.0872
0,18,I,I,1,1.4712
12,18,E,E,1,2.6558
0,18,N,N,1,1.8967
11,17,T,T,1,1.8488
0,19,B,B,1,3.0497
10,15,U,U,1,3.8735
0,18,D,D,1,1.7604
0,18,I,I,1,1.2354
0,18,F,F,1,2.1938
0,18,I,I,1,1.456
0,18,G,Not A Valid Character,0,0.96647
2,21,F,H,0,2.6464
0,18,K,K,1,2.2432
0,18,A,A,1,2.9106
2,7,D,D,1,2.438
12,17,M,M,1,2.8122
12,18,W,W,1,2.134
2,7,U,U,1,2.1892
11,16,S,S,1,1.9378
0,18,S,S,1,2.048
0,18,F,F,1,2.324
0,18,X,E,0,0.65856
0,18,F,F,1,2.1144
2,7,W,T,0,1.9403
0,18,G,G,1,2.2642
4,17,D,D,1,1.6922
0,18,E,E,1,2.4817
0,18,U,U,1,1.8962
0,18,W,E,0,0.44687
0,18,R,S,0,2.2606
0,18,E,E,1,3.9718
0,18,M,M,1,2.8897
0,17,T,T,1,0.70229
0,18,A,A,1,1.9842
0,18,A,T,0,0.83337
0,18,I,I,1,1.9274
0,22,G,E,0,0.53026
0,18,B,I,0,0.71266
0,18,W,U,0,2.3684
0,18,R,R,1,2.4535
0,18,T,T,1,1.677
11,16,F,I,0,1.9634
0,18,G,E,0,0.49595
4,17,T,T,1,1.4953
10,18,N,N,1,1.9991
0,18,R,N,0,1.9313
0,18,D,T,0,2.4583
0,17,U,U,1,2.3185
0,18,I,I,1,2.1356
0,17,G,G,1,1.8025
0,18,N,N,1,2.2628
0,18,E,E,1,2.9367
0,18,M,M,1,1.8983
0,18,H,H,1,1.7046
0,17,F,F,1,2.0593
0,22,U,U,1,2.9134
0,20,N,N,1,1.7352
0,18,T,E,0,0.74346
0,19,M,M,1,2.9447
0,18,W,W,1,2.2074
0,18,R,R,1,1.9909
0,18,F,F,1,1.9397
0,18,D,D,1,1.8955
0,18,M,M,1,2.03
2,7,T,T,1,2.0071
11,17,F,T,0,0.61233
0,19,R,W,0,3.1946
0,18,A,A,1,1.6254
4,17,N,M,0,1.9463
0,18,O,M,0,2.4453
12,17,T,T,1,2.1522
2,7,K,A,0,1.2695
0,18,N,N,1,2.2628
0,18,U,U,1,2.0877
0,22,W,E,0,0.90249
11,17,E,E,1,2.6839
0,18,F,F,1,2.6708
0,18,A,A,1,2.9106
10,18,M,M,1,2.3248
0,18,W,W,1,3.3476
11,16,I,I,1,2.1896
12,18,R,A,0,2.0794
11,17,T,T,1,1.8488
0,18,F,F,1,2.6773
0,18,F,F,1,2.4779
0,18,B,B,1,1.8913
0,18,U,U,1,2.842
11,17,R,R,1,2.9818
0,18,B,B,1,2.0009
11,17,U,I,0,2.0331
0,17,R,R,1,2.1871
0,18,T,T,1,2.2223
12,18,T,T,1,1.7548
0,18,E,E,1,2.8882
0,18,D,D,1,2.1344
0,18,K,E,0,0.44653
2,7,U,U,1,2.2014
12,17,I,T,0,2.5679
2,7,F,F,1,2.2259
0,18,M,M,1,1.8633
0,17,A,A,1,1.8231
0,18,W,W,1,2.4911
12,18,N,N,1,2.0555
0,19,T,T,1,2.1545
0,18,Y,E,0,0.47372
0,18,A,A,1,1.8254
0,18,I,I,1,1.4298
